rank	gene_id	symbol	mean_expr	var_log2expr
1675	ENSG00000087301	TXNDC16	13.493	2.1534
1676	ENSG00000240445	FOXO3B	15.159	2.1532
1677	ENSG00000167522	ANKRD11	372.601	2.1532
1678	ENSG00000162695	SLC30A7	21.083	2.1529
1679	ENSG00000143933	CALM2	482.227	2.1528
1680	ENSG00000127995	CASD1	5.657	2.1522
1681	ENSG00000164815	ORC5	34.987	2.1519
1682	ENSG00000162545	CAMK2N1	19.364	2.1516
1683	ENSG00000197283	SYNGAP1	5.538	2.1515
1684	ENSG00000096093	EFHC1	14.786	2.1513
1685	ENSG00000283900	TPTEP2-CSNK1E	4.259	2.1512
1686	ENSG00000168505	GBX2	5.638	2.1512
1687	ENSG00000269226	TMSB15C	5.344	2.1507
1688	ENSG00000139133	ALG10	6.384	2.15
1689	ENSG00000239305	RNF103	9.295	2.1496
1690	ENSG00000159885	ZNF222	3.101	2.1496
1691	ENSG00000198933	TBKBP1	27.732	2.1493
1692	ENSG00000115540	MOB4	49.957	2.1487
1693	ENSG00000175482	POLD4	24.263	2.1477
1694	ENSG00000181744	DIPK2A	10.957	2.1468
1695	ENSG00000154556	SORBS2	2.891	2.1468
1696	ENSG00000203727	SAMD5	6.356	2.1463
1697	ENSG00000189283	FHIT	15.745	2.146
1698	ENSG00000115257	PCSK4	2.928	2.1453
1699	ENSG00000130294	KIF1A	51.838	2.1448
1700	ENSG00000110455	ACCS	4.979	2.1448
1701	ENSG00000119778	ATAD2B	12.266	2.1446
1702	ENSG00000120913	PDLIM2	38.25	2.1443
1703	ENSG00000129038	LOXL1	4.61	2.1442
1704	ENSG00000143842	SOX13	7.988	2.1437
1705	ENSG00000078487	ZCWPW1	3.915	2.1437
1706	ENSG00000127980	PEX1	26.217	2.1432
1707	ENSG00000186907	RTN4RL2	17.49	2.143
1708	ENSG00000205309	NT5M	6.574	2.143
1709	ENSG00000171004	HS6ST2	26.807	2.1429
1710	ENSG00000251493	FOXD1	57.548	2.1422
1711	ENSG00000070540	WIPI1	8.444	2.1422
1712	ENSG00000110395	CBL	39.71	2.1419
1713	ENSG00000125650	PSPN	4.133	2.1416
1714	ENSG00000172264	MACROD2	3.417	2.1406
1715	ENSG00000073712	FERMT2	45.784	2.1406
1716	ENSG00000080561	MID2	23.401	2.1399
1717	ENSG00000139219	COL2A1	12.53	2.1398
1718	ENSG00000188033	ZNF490	8.04	2.1398
1719	ENSG00000197933	ZNF823	3.622	2.1391
1720	ENSG00000147251	DOCK11	13.726	2.1388
1721	ENSG00000198597	ZNF536	6.081	2.1384
1722	ENSG00000100276	RASL10A	3.654	2.1384
1723	ENSG00000188763	FZD9	7.951	2.1383
1724	ENSG00000166407	LMO1	3.218	2.1381
1725	ENSG00000142173	COL6A2	14.539	2.138
1726	ENSG00000165995	CACNB2	4.292	2.1377
1727	ENSG00000168970	JMJD7-PLA2G4B	5.787	2.1372
1728	ENSG00000103528	SYT17	3.854	2.1371
1729	ENSG00000280670	CCDC163	5.138	2.1371
1730	ENSG00000265972	TXNIP	16.956	2.1371
1731	ENSG00000115129	TP53I3	8.0	2.1362
1732	ENSG00000102032	RENBP	4.368	2.1362
1733	ENSG00000186462	NAP1L2	4.145	2.1361
1734	ENSG00000110060	PUS3	36.079	2.1354
1735	ENSG00000071794	HLTF	58.495	2.1345
1736	ENSG00000175161	CADM2	5.063	2.1339
1737	ENSG00000146373	RNF217	16.545	2.1329
1738	ENSG00000163521	GLB1L	6.295	2.1317
1739	ENSG00000173258	ZNF483	7.928	2.1308
1740	ENSG00000188266	HYKK	24.463	2.1304
1741	ENSG00000143815	LBR	168.053	2.1302
1742	ENSG00000119912	IDE	36.21	2.13
1743	ENSG00000152778	IFIT5	7.733	2.1298
1744	ENSG00000214413	BBIP1	26.512	2.1294
1745	ENSG00000136014	USP44	9.543	2.1288
1746	ENSG00000170153	RNF150	16.996	2.1285
1747	ENSG00000270011	ZNF559-ZNF177	2.789	2.1284
1748	ENSG00000116580	GON4L	71.184	2.1271
1749	ENSG00000132406	TMEM128	22.466	2.127
1750	ENSG00000166450	PRTG	8.271	2.1268
1751	ENSG00000143373	ZNF687	24.094	2.1264
1752	ENSG00000180917	CMTR2	5.587	2.1262
1753	ENSG00000171365	CLCN5	14.509	2.126
1754	ENSG00000181625	SLX1B	43.025	2.125
1755	ENSG00000197498	RPF2	204.199	2.1247
1756	ENSG00000164008	C1orf50	28.874	2.1246
1757	ENSG00000188428	BLOC1S5	26.445	2.1232
1758	ENSG00000139190	VAMP1	13.051	2.1231
1759	ENSG00000051596	THOC3	260.098	2.1229
1760	ENSG00000198876	DCAF12	60.883	2.1229
1761	ENSG00000067248	DHX29	104.533	2.1224
1762	ENSG00000111679	PTPN6	3.143	2.122
1763	ENSG00000174529	TMEM81	3.594	2.1219
1764	ENSG00000115507	OTX1	5.511	2.1212
1765	ENSG00000067900	ROCK1	74.92	2.1212
1766	ENSG00000120256	LRP11	14.426	2.121
1767	ENSG00000118058	KMT2A	131.102	2.1207
1768	ENSG00000135046	ANXA1	3.417	2.1201
1769	ENSG00000163291	PAQR3	26.173	2.1199
1770	ENSG00000176020	AMIGO3	4.401	2.1197
1771	ENSG00000164989	CCDC171	5.86	2.1196
1772	ENSG00000100697	DICER1	90.761	2.1195
1773	ENSG00000164118	CEP44	20.233	2.1195
1774	ENSG00000100379	KCTD17	51.507	2.1188
1775	ENSG00000079482	OPHN1	7.83	2.1187
1776	ENSG00000181450	ZNF678	18.304	2.1186
1777	ENSG00000179241	LDLRAD3	14.876	2.1182
1778	ENSG00000117069	ST6GALNAC5	3.01	2.1179
1779	ENSG00000165288	BRWD3	23.198	2.1166
1780	ENSG00000198707	CEP290	59.847	2.1166
1781	ENSG00000138663	COPS4	112.639	2.1161
1782	ENSG00000104497	SNX16	5.027	2.115
1783	ENSG00000057019	DCBLD2	22.967	2.1143
1784	ENSG00000187244	BCAM	6.56	2.114
1785	ENSG00000128408	RIBC2	6.166	2.1135
1786	ENSG00000177685	CRACR2B	7.983	2.1134
1787	ENSG00000136048	DRAM1	4.896	2.1129
1788	ENSG00000188177	ZC3H6	7.018	2.1128
1789	ENSG00000176692	FOXC2	4.756	2.1125
1790	ENSG00000198963	RORB	4.268	2.1117
1791	ENSG00000125703	ATG4C	27.995	2.1106
1792	ENSG00000183032	SLC25A21	4.278	2.1102
1793	ENSG00000147799	ARHGAP39	11.464	2.11
1794	ENSG00000163702	IL17RC	3.121	2.1098
1795	ENSG00000112874	NUDT12	12.454	2.1096
1796	ENSG00000116329	OPRD1	3.963	2.1093
1797	ENSG00000155868	MED7	14.441	2.1091
1798	ENSG00000042429	MED17	28.472	2.1061
1799	ENSG00000138772	ANXA3	2.968	2.106
1800	ENSG00000110693	SOX6	5.107	2.1053
1801	ENSG00000197563	PIGN	13.197	2.1052
1802	ENSG00000170860	LSM3	201.652	2.105
1803	ENSG00000260238	PMF1-BGLAP	10.296	2.105
1804	ENSG00000266412	NCOA4	61.05	2.1044
1805	ENSG00000250644		2.439	2.1042
1806	ENSG00000177692	DNAJC28	4.163	2.1042
1807	ENSG00000151849	CENPJ	31.648	2.1039
1808	ENSG00000273136	NBPF26	4.18	2.1032
1809	ENSG00000196387	ZNF140	8.45	2.1028
1810	ENSG00000254788	CKLF-CMTM1	2.635	2.1028
1811	ENSG00000128881	TTBK2	12.72	2.1021
1812	ENSG00000143158	MPC2	218.439	2.1015
1813	ENSG00000164949	GEM	5.313	2.1015
1814	ENSG00000151348	EXT2	35.784	2.1013
1815	ENSG00000177854	TMEM187	7.476	2.1013
1816	ENSG00000286112	KYAT1	2.712	2.1001
1817	ENSG00000145730	PAM	29.229	2.0996
1818	ENSG00000165507	DEPP1	7.681	2.0984
1819	ENSG00000228727	SAPCD1	2.334	2.0983
1820	ENSG00000251247	ZNF345	5.173	2.0979
1821	ENSG00000182185	RAD51B	8.42	2.0966
1822	ENSG00000181704	YIPF6	49.133	2.0966
1823	ENSG00000149743	TRPT1	57.94	2.0963
1824	ENSG00000114786	ABHD14A-ACY1	3.311	2.0963
1825	ENSG00000196466	ZNF799	3.784	2.0953
1826	ENSG00000103404	USP31	15.608	2.0953
1827	ENSG00000164096	C4orf3	98.34	2.0951
1828	ENSG00000109339	MAPK10	3.296	2.0949
1829	ENSG00000033178	UBA6	33.724	2.0942
1830	ENSG00000107014	RLN2	2.939	2.0938
1831	ENSG00000149300	C11orf52	2.979	2.0918
1832	ENSG00000185305	ARL15	12.885	2.0912
1833	ENSG00000116106	EPHA4	11.801	2.0912
1834	ENSG00000100532	CGRRF1	15.427	2.0911
1835	ENSG00000130544	ZNF557	13.732	2.0909
1836	ENSG00000174718	RESF1	13.547	2.0906
1837	ENSG00000157782	CABP1	3.329	2.0896
1838	ENSG00000175155	YPEL2	6.529	2.0895
1839	ENSG00000103599	IQCH	4.531	2.0891
1840	ENSG00000160551	TAOK1	51.668	2.0886
1841	ENSG00000166153	DEPDC4	4.649	2.0884
1842	ENSG00000166484	MAPK7	22.69	2.088
1843	ENSG00000171045	TSNARE1	4.947	2.088
1844	ENSG00000168827	GFM1	58.402	2.0879
1845	ENSG00000139971	ARMH4	12.602	2.0878
1846	ENSG00000108854	SMURF2	29.987	2.0869
1847	ENSG00000166707	ZCCHC18	3.537	2.0868
1848	ENSG00000107551	RASSF4	5.138	2.0868
1849	ENSG00000103657	HERC1	36.678	2.0866
1850	ENSG00000115760	BIRC6	65.842	2.0865
1851	ENSG00000204147	ASAH2B	7.063	2.0862
1852	ENSG00000204305	AGER	3.342	2.0862
1853	ENSG00000163754	GYG1	72.682	2.0862
1854	ENSG00000254469	XNDC1N	8.969	2.0858
1855	ENSG00000186665	C17orf58	44.147	2.0858
1856	ENSG00000138463	SLC49A4	7.227	2.0849
1857	ENSG00000272398	CD24	5.215	2.0849
1858	ENSG00000152520	PAN3	12.003	2.0841
1859	ENSG00000185668	POU3F1	3.941	2.0837
1860	ENSG00000197757	HOXC6	23.54	2.0836
1861	ENSG00000188191	PRKAR1B	21.262	2.083
1862	ENSG00000172348	RCAN2	2.662	2.0823
1863	ENSG00000148200	NR6A1	34.578	2.082
1864	ENSG00000130347	RTN4IP1	8.957	2.0819
1865	ENSG00000100036	SLC35E4	6.684	2.0818
1866	ENSG00000205208	C4orf46	22.371	2.0813
1867	ENSG00000203880	PCMTD2	28.064	2.0812
1868	ENSG00000151612	ZNF827	14.968	2.0811
1869	ENSG00000197323	TRIM33	60.217	2.0808
1870	ENSG00000116704	SLC35D1	13.026	2.0799
1871	ENSG00000175087	PDIK1L	6.315	2.0799
1872	ENSG00000170776	AKAP13	49.052	2.0794
1873	ENSG00000196155	PLEKHG4	16.011	2.0791
1874	ENSG00000123095	BHLHE41	5.514	2.0789
1875	ENSG00000267680	ZNF224	6.91	2.0789
1876	ENSG00000285238		2.654	2.0787
1877	ENSG00000167619	TMEM145	6.159	2.0786
1878	ENSG00000152669	CCNO	7.867	2.0781
1879	ENSG00000113851	CRBN	44.317	2.0778
1880	ENSG00000117266	CDK18	11.475	2.0762
1881	ENSG00000160867	FGFR4	14.233	2.0761
1882	ENSG00000271793		104.293	2.076
1883	ENSG00000187231	SESTD1	20.503	2.0759
1884	ENSG00000168071	CCDC88B	3.704	2.0758
1885	ENSG00000184661	CDCA2	40.661	2.0756
1886	ENSG00000104756	KCTD9	29.615	2.0755
1887	ENSG00000141505	ASGR1	3.49	2.075
1888	ENSG00000145632	PLK2	3.25	2.075
1889	ENSG00000271425	NBPF10	13.574	2.0748
1890	ENSG00000198130	HIBCH	30.342	2.0744
1891	ENSG00000149050	ZNF214	2.787	2.0734
1892	ENSG00000138078	PREPL	45.077	2.0732
1893	ENSG00000136122	BORA	29.188	2.073
1894	ENSG00000100206	DMC1	25.717	2.0722
1895	ENSG00000283683	MYOCOS	2.439	2.0721
1896	ENSG00000173267	SNCG	2.474	2.0719
1897	ENSG00000102886	GDPD3	2.968	2.0713
1898	ENSG00000137947	GTF2B	49.166	2.0708
1899	ENSG00000197019	SERTAD1	12.855	2.0706
1900	ENSG00000167037	SGSM1	4.887	2.0705
1901	ENSG00000241563	CORT	2.276	2.0704
1902	ENSG00000143061	IGSF3	12.913	2.0701
1903	ENSG00000125740	FOSB	5.881	2.0696
1904	ENSG00000158423	RIBC1	3.275	2.0693
1905	ENSG00000160539	PLPP7	4.084	2.0688
1906	ENSG00000149646	CNBD2	11.195	2.0678
1907	ENSG00000169255	B3GALNT1	3.261	2.0676
1908	ENSG00000159917	ZNF235	4.826	2.0674
1909	ENSG00000112378	PERP	96.614	2.0665
1910	ENSG00000174327	SLC16A13	4.424	2.0662
1911	ENSG00000084093	REST	49.528	2.0661
1912	ENSG00000164162	ANAPC10	28.773	2.0658
1913	ENSG00000171469	ZNF561	23.753	2.0654
1914	ENSG00000115232	ITGA4	6.925	2.0646
1915	ENSG00000128394	APOBEC3F	6.23	2.0634
1916	ENSG00000150433	TMEM218	27.917	2.0633
1917	ENSG00000185432	TMT1A	15.328	2.0631
1918	ENSG00000161243	FBXO27	9.081	2.063
1919	ENSG00000173706	HEG1	18.961	2.0625
1920	ENSG00000126821	SGPP1	9.147	2.0609
1921	ENSG00000111817	DSE	34.936	2.0607
1922	ENSG00000169826	CSGALNACT2	8.225	2.0598
1923	ENSG00000124370	MCEE	13.039	2.0595
1924	ENSG00000144746	ARL6IP5	78.574	2.0595
1925	ENSG00000185055	EFCAB10	2.848	2.0593
1926	ENSG00000197121	PGAP1	12.734	2.0593
1927	ENSG00000185272	RBM11	7.023	2.0589
1928	ENSG00000120451	SNX19	3.655	2.0586
1929	ENSG00000198040	ZNF84	9.832	2.0582
1930	ENSG00000164169	PRMT9	7.396	2.0582
1931	ENSG00000075711	DLG1	24.721	2.058
1932	ENSG00000205544	TMEM256	465.594	2.0579
1933	ENSG00000139974	SLC38A6	9.192	2.0579
1934	ENSG00000196975	ANXA4	12.559	2.0575
1935	ENSG00000243364	EFNA4	11.82	2.057
1936	ENSG00000107105	ELAVL2	6.621	2.057
1937	ENSG00000198538	ZNF28	6.646	2.0568
1938	ENSG00000175455	CCDC14	46.14	2.0565
1939	ENSG00000050344	NFE2L3	10.459	2.0564
1940	ENSG00000146090	RASGEF1C	3.339	2.0562
1941	ENSG00000188352	FOCAD	36.883	2.0562
1942	ENSG00000172071	EIF2AK3	9.907	2.0561
1943	ENSG00000100583	SAMD15	3.969	2.0559
1944	ENSG00000169504	CLIC4	47.502	2.0553
1945	ENSG00000008311	AASS	31.179	2.0553
1946	ENSG00000182359	KBTBD3	3.456	2.0553
1947	ENSG00000105321	CCDC9	17.909	2.055
1948	ENSG00000285982		2.464	2.0543
1949	ENSG00000286905		2.938	2.0542
1950	ENSG00000288674		3.157	2.0534
1951	ENSG00000184154	LRRC51	11.352	2.0534
1952	ENSG00000174720	LARP7	127.099	2.0533
1953	ENSG00000094975	SUCO	22.951	2.0531
1954	ENSG00000123576	ESX1	5.455	2.053
1955	ENSG00000188095	MESP2	3.233	2.0527
1956	ENSG00000062524	LTK	4.301	2.0527
1957	ENSG00000178386	ZNF223	3.694	2.0524
1958	ENSG00000126653	NSRP1	103.583	2.0521
1959	ENSG00000112245	PTP4A1	72.978	2.0511
1960	ENSG00000165801	ARHGEF40	10.013	2.0507
1961	ENSG00000163064	EN1	5.837	2.0506
1962	ENSG00000181638	ZFP41	15.202	2.0504
1963	ENSG00000177888	ZBTB41	7.222	2.0499
1964	ENSG00000163932	PRKCD	29.464	2.0492
1965	ENSG00000187601	MAGEH1	2.757	2.0487
1966	ENSG00000273274	ZBTB8B	6.354	2.0483
1967	ENSG00000112561	TFEB	6.419	2.0482
1968	ENSG00000151657	KIN	23.862	2.048
1969	ENSG00000171295	ZNF440	6.424	2.0469
1970	ENSG00000219626	FAM228B	8.403	2.0469
1971	ENSG00000006071	ABCC8	3.71	2.0464
1972	ENSG00000170881	RNF139	14.558	2.0464
1973	ENSG00000180801	ARSJ	3.614	2.046
1974	ENSG00000170545	SMAGP	14.475	2.0452
1975	ENSG00000085274	MYNN	11.851	2.045
1976	ENSG00000069493	CLEC2D	4.349	2.0449
1977	ENSG00000272772		121.176	2.0447
1978	ENSG00000149089	APIP	63.879	2.0446
1979	ENSG00000161682	FAM171A2	17.253	2.0445
1980	ENSG00000259332	ST20-MTHFS	22.779	2.0445
1981	ENSG00000037042	TUBG2	21.049	2.0441
1982	ENSG00000213281	NRAS	53.073	2.0437
1983	ENSG00000136536	MARCHF7	54.416	2.0436
1984	ENSG00000164938	TP53INP1	3.583	2.0428
1985	ENSG00000126603	GLIS2	5.574	2.0416
1986	ENSG00000117139	KDM5B	82.494	2.0405
1987	ENSG00000140876	NUDT7	10.045	2.0398
1988	ENSG00000006576	PHTF2	17.385	2.0396
1989	ENSG00000109787	KLF3	29.707	2.0394
1990	ENSG00000164442	CITED2	24.92	2.0391
1991	ENSG00000125816	NKX2-4	5.982	2.0391
1992	ENSG00000176714	CCDC121	5.311	2.0387
1993	ENSG00000144214	LYG1	4.388	2.0385
1994	ENSG00000172915	NBEA	15.631	2.0378
1995	ENSG00000198948	MFAP3L	5.814	2.0376
1996	ENSG00000115318	LOXL3	11.456	2.0376
1997	ENSG00000181031	RPH3AL	4.321	2.0374
1998	ENSG00000164631	ZNF12	15.663	2.0364
1999	ENSG00000125257	ABCC4	19.708	2.0349
2000	ENSG00000236782	ZNF593OS	3.156	2.0347
2001	ENSG00000198947	DMD	11.322	2.0347
2002	ENSG00000171984	SHLD1	8.835	2.0346
2003	ENSG00000152332	UHMK1	34.04	2.0346
2004	ENSG00000198042	MAK16	26.435	2.0344
2005	ENSG00000167971	CASKIN1	7.897	2.033
2006	ENSG00000197576	HOXA4	12.912	2.0328
2007	ENSG00000138767	CNOT6L	19.673	2.0323
2008	ENSG00000157111	TMEM171	5.585	2.0323
2009	ENSG00000138193	PLCE1	9.944	2.0321
2010	ENSG00000110628	SLC22A18	4.406	2.0317
2011	ENSG00000264058		3.598	2.0313
2012	ENSG00000121741	ZMYM2	17.526	2.0309
2013	ENSG00000164144	ARFIP1	25.949	2.0305
2014	ENSG00000100196	KDELR3	15.927	2.0296
2015	ENSG00000175602	CCDC85B	284.15	2.0288
2016	ENSG00000115355	CCDC88A	85.59	2.0283
2017	ENSG00000073921	PICALM	52.015	2.0278
2018	ENSG00000136327	NKX2-8	3.933	2.0275
2019	ENSG00000188610	FAM72B	23.554	2.0275
2020	ENSG00000198408	OGA	73.616	2.0269
2021	ENSG00000178385	PLEKHM3	10.011	2.0267
2022	ENSG00000258818	RNASE4	4.318	2.0263
2023	ENSG00000188542	DUSP28	14.066	2.0262
2024	ENSG00000049323	LTBP1	15.504	2.0259
2025	ENSG00000168769	TET2	11.891	2.0259
2026	ENSG00000116489	CAPZA1	133.037	2.0258
2027	ENSG00000181827	RFX7	6.785	2.0252
2028	ENSG00000170871	KIAA0232	25.691	2.0248
2029	ENSG00000289346		5.537	2.0247
2030	ENSG00000224940	PRRT4	6.0	2.0244
2031	ENSG00000120526	NUDCD1	21.603	2.0243
2032	ENSG00000154153	RETREG1	11.025	2.0232
2033	ENSG00000101746	NOL4	6.45	2.0229
2034	ENSG00000104856	RELB	3.927	2.0229
2035	ENSG00000153006	SREK1IP1	107.941	2.0228
2036	ENSG00000021762	OSBPL5	4.256	2.0227
2037	ENSG00000163629	PTPN13	35.735	2.0227
2038	ENSG00000137720	CFAP68	26.456	2.0224
2039	ENSG00000275004	ZNF280B	15.238	2.0222
2040	ENSG00000095539	SEMA4G	4.474	2.0221
2041	ENSG00000205268	PDE7A	16.264	2.0216
2042	ENSG00000137841	PLCB2	3.033	2.0215
2043	ENSG00000152503	TRIM36	4.645	2.0209
2044	ENSG00000144642	RBMS3	6.917	2.0207
2045	ENSG00000130413	STK33	13.742	2.0197
2046	ENSG00000269313	MAGIX	7.011	2.0195
2047	ENSG00000162688	AGL	35.28	2.0189
2048	ENSG00000166997	CNPY4	15.445	2.0188
2049	ENSG00000167244	IGF2	5.109	2.0188
2050	ENSG00000266086		27.669	2.0185
2051	ENSG00000071967	CYBRD1	3.179	2.0184
2052	ENSG00000196646	ZNF136	5.703	2.0183
2053	ENSG00000176225	RTTN	8.033	2.0174
2054	ENSG00000021776	AQR	31.807	2.0168
2055	ENSG00000157388	CACNA1D	3.438	2.0161
2056	ENSG00000123358	NR4A1	15.933	2.0159
2057	ENSG00000163818	LZTFL1	20.497	2.0158
2058	ENSG00000120860	WASHC3	30.921	2.0158
2059	ENSG00000176024	ZNF613	3.429	2.0147
2060	ENSG00000113441	LNPEP	11.965	2.0146
2061	ENSG00000145423	SFRP2	2.696	2.014
2062	ENSG00000089775	ZBTB25	12.574	2.0127
2063	ENSG00000152527	PLEKHH2	6.737	2.0127
2064	ENSG00000128536	CDHR3	3.396	2.0125
2065	ENSG00000115808	STRN	21.1	2.0113
2066	ENSG00000105696	TMEM59L	6.917	2.0109
2067	ENSG00000175093	SPSB4	18.558	2.0093
2068	ENSG00000132436	FIGNL1	27.625	2.0092
2069	ENSG00000183291	SELENOF	234.818	2.0089
2070	ENSG00000068796	KIF2A	81.706	2.0088
2071	ENSG00000164066	INTU	24.384	2.0088
2072	ENSG00000213853	EMP2	52.287	2.0087
2073	ENSG00000205189	ZBTB10	29.395	2.0086
2074	ENSG00000164251	F2RL1	11.087	2.0083
2075	ENSG00000158825	CDA	2.797	2.008
2076	ENSG00000174473	GALNTL6	5.217	2.0074
2077	ENSG00000109944	JHY	9.388	2.007
2078	ENSG00000167528	ZNF641	11.313	2.007
2079	ENSG00000137871	ZNF280D	8.877	2.0069
2080	ENSG00000197977	ELOVL2	12.767	2.0059
2081	ENSG00000163888	CAMK2N2	4.723	2.0056
2082	ENSG00000176055	MBLAC2	3.684	2.0053
2083	ENSG00000166908	PIP4K2C	20.53	2.0052
2084	ENSG00000070214	SLC44A1	24.646	2.0052
2085	ENSG00000044524	EPHA3	4.338	2.005
2086	ENSG00000113119	TMCO6	14.935	2.0038
2087	ENSG00000184270	H2AC21	2.371	2.0028
2088	ENSG00000184305	CCSER1	3.959	2.0028
2089	ENSG00000275074	NUDT18	8.101	2.002
2090	ENSG00000261884		45.731	2.0015
2091	ENSG00000113368	LMNB1	115.287	2.001
2092	ENSG00000049769	PPP1R3F	5.594	2.0002
2093	ENSG00000144959	NCEH1	5.017	1.9999
2094	ENSG00000172292	CERS6	28.237	1.9997
2095	ENSG00000074047	GLI2	13.46	1.9995
2096	ENSG00000144655	CSRNP1	8.292	1.999
2097	ENSG00000170485	NPAS2	12.729	1.9985
2098	ENSG00000170917	NUDT6	6.16	1.998
2099	ENSG00000251201	TMED7-TICAM2	3.074	1.9977
2100	ENSG00000284946		3.126	1.9974
2101	ENSG00000159753	CARMIL2	38.758	1.9972
2102	ENSG00000156711	MAPK13	4.374	1.997
2103	ENSG00000169635	HIC2	93.987	1.9969
2104	ENSG00000116661	FBXO2	4.671	1.9968
2105	ENSG00000280165	PCDH20	3.269	1.9967
2106	ENSG00000076928	ARHGEF1	29.41	1.9962
2107	ENSG00000169446	MMGT1	67.74	1.9954
2108	ENSG00000282933	RHOXF1P3	8.099	1.9952
2109	ENSG00000258311		3.549	1.9949
2110	ENSG00000153914	SREK1	141.199	1.9948
2111	ENSG00000148773	MKI67	222.053	1.9947
2112	ENSG00000183098	GPC6	15.242	1.9945
2113	ENSG00000189007	ADAT2	22.91	1.9944
2114	ENSG00000166710	B2M	329.397	1.994
2115	ENSG00000126777	KTN1	287.51	1.994
2116	ENSG00000008300	CELSR3	14.011	1.9934
2117	ENSG00000005893	LAMP2	86.087	1.9932
2118	ENSG00000198855	FICD	4.84	1.993
2119	ENSG00000088038	CNOT3	86.202	1.9929
2120	ENSG00000187867	PALM3	15.341	1.9926
2121	ENSG00000228486	C2orf92	2.391	1.9925
2122	ENSG00000213401	MAGEA12	2.761	1.9913
2123	ENSG00000181291	TMEM132E	4.854	1.991
2124	ENSG00000153029	MR1	10.136	1.9906
2125	ENSG00000180008	SOCS4	27.691	1.9903
2126	ENSG00000118922	KLF12	15.632	1.9902
2127	ENSG00000172345	STARD5	9.249	1.9898
2128	ENSG00000163082	SGPP2	5.015	1.9891
2129	ENSG00000272916		9.493	1.9884
2130	ENSG00000105251	SHD	2.127	1.9882
2131	ENSG00000261732		3.102	1.988
2132	ENSG00000176542	USF3	18.203	1.9871
2133	ENSG00000063245	EPN1	142.953	1.987
2134	ENSG00000115649	CNPPD1	32.03	1.987
2135	ENSG00000171448	ZBTB26	5.343	1.987
2136	ENSG00000124260	MAGEA10	2.886	1.9867
2137	ENSG00000103253	HAGHL	17.31	1.9866
2138	ENSG00000186310	NAP1L3	7.989	1.9854
2139	ENSG00000161921	CXCL16	7.744	1.9854
2140	ENSG00000070950	RAD18	37.059	1.9851
2141	ENSG00000164181	ELOVL7	5.58	1.9848
2142	ENSG00000172789	HOXC5	4.658	1.9844
2143	ENSG00000134533	RERG	2.928	1.9842
2144	ENSG00000242220	TCP10L	2.394	1.9839
2145	ENSG00000102218	RP2	10.725	1.9837
2146	ENSG00000099956	SMARCB1	284.299	1.9833
2147	ENSG00000185250	PPIL6	3.849	1.9831
2148	ENSG00000185745	IFIT1	5.146	1.9826
2149	ENSG00000051108	HERPUD1	79.362	1.9823
2150	ENSG00000171316	CHD7	115.886	1.9813
2151	ENSG00000126746	ZNF384	43.277	1.9813
2152	ENSG00000154114	TBCEL	7.62	1.9805
2153	ENSG00000213626	LBH	6.697	1.9803
2154	ENSG00000129521	EGLN3	7.425	1.9802
2155	ENSG00000120694	HSPH1	206.747	1.9801
2156	ENSG00000152217	SETBP1	3.554	1.9793
2157	ENSG00000123505	AMD1	209.531	1.9793
2158	ENSG00000168994	PXDC1	7.819	1.979
2159	ENSG00000153291	SLC25A27	7.613	1.9788
2160	ENSG00000122257	RBBP6	165.123	1.9786
2161	ENSG00000125870	SNRPB2	120.645	1.9783
2162	ENSG00000142528	ZNF473	16.552	1.9776
2163	ENSG00000163421	PROK2	3.084	1.977
2164	ENSG00000182362	YBEY	34.667	1.9768
2165	ENSG00000153933	DGKE	24.491	1.9761
2166	ENSG00000075213	SEMA3A	2.983	1.9759
2167	ENSG00000152270	PDE3B	12.81	1.9755
2168	ENSG00000160345	PIERCE1	21.067	1.975
2169	ENSG00000161800	RACGAP1	75.899	1.9744
2170	ENSG00000167771	RCOR2	5.36	1.9741
2171	ENSG00000196865	NHLRC2	24.985	1.9741
2172	ENSG00000124172	ATP5F1E	416.236	1.974
2173	ENSG00000169118	CSNK1G1	17.428	1.9738
2174	ENSG00000166483	WEE1	45.792	1.9737
2175	ENSG00000196511	TPK1	4.226	1.9737
2176	ENSG00000102595	UGGT2	15.886	1.9734
2177	ENSG00000146243	IRAK1BP1	10.745	1.9727
2178	ENSG00000132801	ZSWIM3	4.404	1.9725
2179	ENSG00000180423	HARBI1	5.608	1.9724
2180	ENSG00000077157	PPP1R12B	16.673	1.9724
2181	ENSG00000106355	LSM5	172.036	1.9723
2182	ENSG00000119729	RHOQ	79.63	1.9719
2183	ENSG00000173705	SUSD5	17.335	1.9718
2184	ENSG00000204131	NHSL2	3.6	1.9709
2185	ENSG00000101883	RHOXF1	5.839	1.9708
2186	ENSG00000185130	H2BC13	2.33	1.9708
2187	ENSG00000011426	ANLN	40.604	1.97
2188	ENSG00000130962	PRRG1	9.547	1.9699
2189	ENSG00000100523	DDHD1	23.477	1.9695
2190	ENSG00000184497	TMEM255B	2.319	1.9692
2191	ENSG00000076356	PLXNA2	5.306	1.9691
2192	ENSG00000149231	CCDC82	17.653	1.969
2193	ENSG00000164124	TMEM144	6.557	1.969
2194	ENSG00000152380	FAM151B	4.225	1.9688
2195	ENSG00000198331	HYLS1	12.136	1.9687
2196	ENSG00000062194	GPBP1	81.567	1.9682
