nt_from_polyA_site	genes_contributing	DRUG-seq_mean_over_genes_smoothed25	prime-seq_mean_over_genes_smoothed25	BOBseq_mean_over_genes_smoothed25	DRUG-seq_mean_over_genes_raw	prime-seq_mean_over_genes_raw	BOBseq_mean_over_genes_raw
1931	1442	0.4708	0.5675	0.8418	0.4624	0.5593	0.8312
1932	1441	0.4693	0.5661	0.8448	0.4616	0.5626	0.8279
1933	1438	0.4683	0.5651	0.8475	0.4540	0.5608	0.8341
1934	1436	0.4672	0.5640	0.8502	0.4609	0.5632	0.8422
1935	1436	0.4660	0.5628	0.8531	0.4730	0.5624	0.8495
1936	1436	0.4649	0.5615	0.8555	0.4730	0.5612	0.8486
1937	1436	0.4638	0.5603	0.8577	0.4744	0.5617	0.8539
1938	1435	0.4630	0.5586	0.8603	0.4706	0.5635	0.8571
1939	1435	0.4624	0.5569	0.8632	0.4625	0.5655	0.8662
1940	1434	0.4619	0.5557	0.8659	0.4595	0.5604	0.8725
1941	1432	0.4613	0.5545	0.8690	0.4555	0.5554	0.8721
1942	1430	0.4608	0.5532	0.8722	0.4583	0.5644	0.8859
1943	1429	0.4602	0.5526	0.8751	0.4551	0.5572	0.8903
1944	1429	0.4600	0.5522	0.8782	0.4551	0.5580	0.8971
1945	1429	0.4601	0.5517	0.8813	0.4618	0.5606	0.8940
1946	1428	0.4607	0.5511	0.8844	0.4604	0.5610	0.8914
1947	1428	0.4610	0.5504	0.8875	0.4563	0.5488	0.8943
1948	1427	0.4609	0.5499	0.8902	0.4480	0.5456	0.8914
1949	1427	0.4614	0.5495	0.8934	0.4481	0.5423	0.8911
1950	1427	0.4622	0.5491	0.8964	0.4562	0.5335	0.8886
1951	1426	0.4635	0.5486	0.8993	0.4630	0.5281	0.8910
1952	1424	0.4653	0.5479	0.9016	0.4601	0.5336	0.8951
1953	1423	0.4671	0.5474	0.9037	0.4603	0.5340	0.9014
1954	1423	0.4692	0.5469	0.9058	0.4585	0.5306	0.9035
1955	1421	0.4711	0.5460	0.9075	0.4557	0.5409	0.9079
1956	1421	0.4736	0.5452	0.9091	0.4591	0.5502	0.9076
1957	1420	0.4765	0.5444	0.9101	0.4633	0.5497	0.9063
1958	1420	0.4790	0.5436	0.9114	0.4695	0.5467	0.9116
1959	1420	0.4818	0.5428	0.9127	0.4685	0.5456	0.9196
1960	1420	0.4851	0.5427	0.9141	0.4708	0.5481	0.9174
1961	1420	0.4887	0.5426	0.9158	0.4843	0.5511	0.9281
1962	1420	0.4926	0.5425	0.9173	0.4945	0.5524	0.9288
1963	1420	0.4959	0.5429	0.9190	0.5021	0.5511	0.9281
1964	1420	0.4987	0.5436	0.9205	0.5074	0.5471	0.9252
1965	1420	0.5020	0.5440	0.9219	0.5048	0.5476	0.9258
1966	1419	0.5053	0.5443	0.9233	0.5086	0.5437	0.9246
1967	1419	0.5089	0.5446	0.9252	0.5060	0.5414	0.9283
1968	1417	0.5129	0.5447	0.9269	0.5178	0.5382	0.9288
1969	1417	0.5169	0.5444	0.9287	0.5263	0.5389	0.9235
1970	1416	0.5207	0.5447	0.9306	0.5242	0.5406	0.9244
1971	1416	0.5242	0.5451	0.9327	0.5320	0.5412	0.9247
1972	1414	0.5276	0.5455	0.9343	0.5386	0.5443	0.9308
1973	1413	0.5304	0.5461	0.9359	0.5382	0.5434	0.9339
1974	1413	0.5328	0.5466	0.9373	0.5447	0.5416	0.9281
1975	1413	0.5350	0.5470	0.9389	0.5387	0.5415	0.9294
1976	1412	0.5370	0.5474	0.9404	0.5338	0.5472	0.9287
1977	1408	0.5391	0.5478	0.9417	0.5419	0.5428	0.9315
1978	1406	0.5413	0.5479	0.9426	0.5428	0.5418	0.9349
1979	1406	0.5437	0.5483	0.9434	0.5497	0.5375	0.9510
1980	1406	0.5464	0.5486	0.9435	0.5540	0.5445	0.9520
1981	1406	0.5488	0.5491	0.9439	0.5608	0.5424	0.9525
1982	1406	0.5511	0.5498	0.9443	0.5579	0.5560	0.9521
1983	1406	0.5534	0.5503	0.9454	0.5560	0.5576	0.9643
1984	1406	0.5555	0.5509	0.9471	0.5528	0.5560	0.9603
1985	1406	0.5576	0.5515	0.9488	0.5429	0.5637	0.9576
1986	1406	0.5598	0.5524	0.9500	0.5434	0.5625	0.9638
1987	1406	0.5617	0.5535	0.9515	0.5507	0.5613	0.9674
1988	1406	0.5637	0.5546	0.9531	0.5520	0.5631	0.9671
1989	1406	0.5656	0.5558	0.9546	0.5591	0.5564	0.9582
1990	1406	0.5674	0.5570	0.9560	0.5601	0.5488	0.9461
1991	1404	0.5695	0.5581	0.9575	0.5692	0.5550	0.9456
1992	1403	0.5715	0.5595	0.9584	0.5716	0.5480	0.9318
1993	1402	0.5733	0.5602	0.9591	0.5796	0.5520	0.9367
1994	1401	0.5748	0.5607	0.9600	0.5823	0.5551	0.9355
1995	1401	0.5766	0.5607	0.9606	0.5831	0.5526	0.9519
1996	1401	0.5783	0.5607	0.9606	0.5842	0.5566	0.9654
1997	1400	0.5803	0.5611	0.9606	0.5912	0.5607	0.9731
1998	1400	0.5829	0.5610	0.9604	0.5935	0.5656	0.9649
1999	1400	0.5851	0.5609	0.9600	0.5909	0.5680	0.9648
2000	1400	0.5872	0.5610	0.9595	0.5877	0.5697	0.9692
2001	1400	0.5899	0.5609	0.9589	0.5824	0.5760	0.9662
2002	1400	0.5924	0.5612	0.9585	0.5866	0.5730	0.9688
2003	1400	0.5950	0.5618	0.9584	0.5957	0.5706	0.9720
2004	1400	0.5975	0.5622	0.9585	0.5991	0.5713	0.9723
2005	1400	0.5997	0.5628	0.9590	0.6006	0.5621	0.9692
2006	1400	0.6013	0.5632	0.9593	0.5963	0.5555	0.9746
2007	1400	0.6022	0.5636	0.9598	0.6029	0.5557	0.9689
2008	1400	0.6037	0.5640	0.9594	0.6003	0.5574	0.9637
2009	1399	0.6051	0.5644	0.9587	0.6024	0.5657	0.9601
2010	1398	0.6064	0.5648	0.9574	0.6079	0.5629	0.9535
2011	1397	0.6079	0.5650	0.9566	0.5987	0.5590	0.9534
2012	1394	0.6096	0.5659	0.9559	0.6020	0.5640	0.9533
2013	1393	0.6116	0.5668	0.9547	0.6209	0.5602	0.9531
2014	1393	0.6144	0.5675	0.9537	0.6200	0.5637	0.9494
2015	1392	0.6167	0.5685	0.9525	0.6269	0.5654	0.9426
2016	1390	0.6189	0.5697	0.9509	0.6294	0.5655	0.9489
2017	1390	0.6208	0.5710	0.9491	0.6284	0.5612	0.9432
2018	1389	0.6226	0.5730	0.9474	0.6177	0.5634	0.9439
2019	1387	0.6243	0.5753	0.9456	0.6069	0.5633	0.9475
2020	1386	0.6263	0.5771	0.9439	0.6194	0.5628	0.9443
2021	1385	0.6283	0.5787	0.9422	0.6196	0.5683	0.9460
2022	1385	0.6303	0.5801	0.9407	0.6228	0.5692	0.9418
2023	1384	0.6326	0.5813	0.9394	0.6322	0.5720	0.9455
2024	1384	0.6356	0.5827	0.9376	0.6331	0.5887	0.9469
2025	1384	0.6391	0.5843	0.9353	0.6382	0.5936	0.9393
2026	1384	0.6419	0.5860	0.9333	0.6517	0.5929	0.9415
2027	1384	0.6449	0.5878	0.9314	0.6451	0.5984	0.9365
2028	1384	0.6477	0.5898	0.9302	0.6485	0.5993	0.9327
2029	1383	0.6508	0.5919	0.9286	0.6479	0.6056	0.9270
2030	1383	0.6540	0.5940	0.9272	0.6449	0.6117	0.9272
2031	1382	0.6576	0.5958	0.9256	0.6404	0.6124	0.9302
2032	1382	0.6619	0.5976	0.9234	0.6512	0.6021	0.9265
2033	1381	0.6658	0.5993	0.9205	0.6503	0.5956	0.9197
2034	1380	0.6697	0.6008	0.9171	0.6535	0.6009	0.9242
2035	1378	0.6732	0.6021	0.9134	0.6656	0.5921	0.9210
2036	1377	0.6767	0.6033	0.9095	0.6741	0.5954	0.9086
2037	1377	0.6804	0.6039	0.9053	0.6874	0.6024	0.8959
2038	1376	0.6837	0.6042	0.9014	0.6918	0.6042	0.9015
2039	1376	0.6866	0.6043	0.8973	0.6956	0.6081	0.9035
2040	1375	0.6901	0.6041	0.8933	0.6957	0.6163	0.9122
2041	1375	0.6936	0.6040	0.8894	0.7075	0.6182	0.9074
2042	1375	0.6974	0.6038	0.8858	0.7095	0.6128	0.9101
2043	1374	0.7017	0.6035	0.8823	0.7076	0.6092	0.9029
2044	1373	0.7064	0.6032	0.8783	0.7143	0.6068	0.8929
2045	1373	0.7102	0.6033	0.8743	0.7158	0.6072	0.8722
2046	1373	0.7141	0.6037	0.8706	0.7163	0.6046	0.8591
2047	1372	0.7179	0.6032	0.8665	0.7108	0.6029	0.8515
2048	1371	0.7211	0.6031	0.8625	0.7201	0.5997	0.8469
2049	1370	0.7242	0.6028	0.8586	0.7253	0.6050	0.8421
2050	1370	0.7269	0.6025	0.8551	0.7213	0.6013	0.8408
2051	1369	0.7288	0.6021	0.8511	0.7252	0.5952	0.8393
2052	1367	0.7308	0.6016	0.8472	0.7306	0.5936	0.8381
2053	1367	0.7326	0.6008	0.8431	0.7363	0.5952	0.8352
2054	1365	0.7337	0.6000	0.8391	0.7449	0.6012	0.8358
2055	1364	0.7346	0.5997	0.8350	0.7514	0.6050	0.8390
2056	1364	0.7357	0.5996	0.8313	0.7569	0.6039	0.8311
2057	1363	0.7366	0.5997	0.8281	0.7480	0.6063	0.8270
2058	1362	0.7373	0.6000	0.8260	0.7456	0.6036	0.8265
2059	1362	0.7381	0.6005	0.8244	0.7494	0.5904	0.8221
2060	1361	0.7396	0.6012	0.8234	0.7461	0.5877	0.8209
2061	1359	0.7411	0.6021	0.8224	0.7519	0.5893	0.8115
2062	1358	0.7432	0.6024	0.8215	0.7551	0.5954	0.8082
2063	1358	0.7454	0.6031	0.8208	0.7394	0.5945	0.8009
2064	1357	0.7478	0.6044	0.8202	0.7441	0.5943	0.8070
2065	1356	0.7499	0.6054	0.8195	0.7421	0.5959	0.8090
2066	1356	0.7521	0.6065	0.8190	0.7341	0.5987	0.8072
2067	1356	0.7538	0.6073	0.8187	0.7323	0.6057	0.8074
2068	1355	0.7552	0.6075	0.8179	0.7347	0.6068	0.8105
2069	1354	0.7565	0.6082	0.8172	0.7360	0.6089	0.8130
2070	1352	0.7581	0.6087	0.8166	0.7358	0.6143	0.8192
2071	1351	0.7603	0.6096	0.8161	0.7342	0.6179	0.8198
2072	1351	0.7623	0.6109	0.8156	0.7479	0.6194	0.8268
2073	1351	0.7654	0.6124	0.8152	0.7590	0.6237	0.8208
2074	1351	0.7684	0.6140	0.8154	0.7765	0.6110	0.8211
2075	1351	0.7708	0.6153	0.8160	0.7782	0.6203	0.8235
2076	1350	0.7739	0.6165	0.8168	0.7838	0.6261	0.8220
2077	1350	0.7769	0.6178	0.8173	0.7850	0.6198	0.8228
2078	1349	0.7805	0.6190	0.8177	0.7912	0.6216	0.8218
2079	1348	0.7840	0.6200	0.8181	0.7872	0.6221	0.8294
2080	1346	0.7875	0.6210	0.8184	0.7848	0.6101	0.8173
2081	1345	0.7911	0.6221	0.8186	0.7902	0.6203	0.8136
2082	1345	0.7954	0.6233	0.8188	0.7888	0.6195	0.8126
2083	1344	0.7998	0.6243	0.8190	0.7999	0.6253	0.8131
2084	1344	0.8047	0.6251	0.8188	0.7987	0.6236	0.8097
2085	1344	0.8092	0.6260	0.8185	0.8253	0.6259	0.8114
2086	1343	0.8129	0.6269	0.8184	0.8246	0.6300	0.8166
2087	1342	0.8160	0.6282	0.8184	0.8169	0.6268	0.8240
2088	1342	0.8194	0.6293	0.8182	0.8161	0.6255	0.8205
2089	1342	0.8226	0.6303	0.8179	0.8195	0.6264	0.8196
2090	1340	0.8253	0.6316	0.8172	0.8309	0.6252	0.8184
2091	1340	0.8274	0.6326	0.8165	0.8219	0.6241	0.8174
2092	1340	0.8294	0.6336	0.8157	0.8198	0.6293	0.8157
2093	1340	0.8320	0.6348	0.8151	0.8264	0.6345	0.8147
2094	1340	0.8345	0.6356	0.8148	0.8426	0.6401	0.8179
2095	1339	0.8368	0.6365	0.8146	0.8455	0.6380	0.8253
2096	1339	0.8389	0.6372	0.8142	0.8568	0.6380	0.8142
2097	1339	0.8410	0.6382	0.8140	0.8608	0.6432	0.8188
2098	1338	0.8422	0.6394	0.8139	0.8507	0.6472	0.8192
2099	1337	0.8435	0.6407	0.8136	0.8533	0.6435	0.8218
2100	1336	0.8451	0.6416	0.8129	0.8655	0.6457	0.8165
2101	1335	0.8466	0.6429	0.8126	0.8624	0.6532	0.8155
2102	1335	0.8478	0.6443	0.8122	0.8522	0.6509	0.8055
2103	1335	0.8487	0.6458	0.8121	0.8433	0.6475	0.8050
2104	1335	0.8498	0.6469	0.8121	0.8383	0.6453	0.8082
2105	1335	0.8511	0.6479	0.8125	0.8506	0.6420	0.8032
2106	1335	0.8521	0.6490	0.8129	0.8519	0.6395	0.8057
2107	1333	0.8524	0.6497	0.8132	0.8456	0.6420	0.8071
2108	1333	0.8527	0.6504	0.8126	0.8539	0.6435	0.8039
2109	1332	0.8522	0.6505	0.8126	0.8509	0.6476	0.8045
2110	1330	0.8509	0.6504	0.8118	0.8542	0.6567	0.8073
2111	1329	0.8495	0.6500	0.8113	0.8573	0.6606	0.8102
2112	1329	0.8474	0.6500	0.8106	0.8572	0.6510	0.8075
2113	1329	0.8444	0.6494	0.8100	0.8539	0.6576	0.8121
2114	1327	0.8412	0.6483	0.8098	0.8503	0.6621	0.8105
2115	1327	0.8381	0.6479	0.8099	0.8514	0.6608	0.8147
2116	1327	0.8350	0.6477	0.8103	0.8510	0.6526	0.8182
2117	1326	0.8325	0.6474	0.8104	0.8525	0.6553	0.8240
2118	1325	0.8293	0.6473	0.8108	0.8495	0.6602	0.8264
2119	1325	0.8262	0.6470	0.8113	0.8507	0.6593	0.8246
2120	1324	0.8236	0.6468	0.8119	0.8543	0.6540	0.8113
2121	1324	0.8202	0.6466	0.8125	0.8434	0.6412	0.8128
2122	1322	0.8172	0.6462	0.8131	0.8284	0.6402	0.7986
2123	1321	0.8125	0.6455	0.8137	0.8151	0.6379	0.8063
2124	1321	0.8077	0.6449	0.8142	0.8007	0.6436	0.8050
2125	1321	0.8026	0.6449	0.8148	0.7912	0.6303	0.8025
2126	1321	0.7983	0.6445	0.8153	0.7829	0.6258	0.8088
2127	1320	0.7948	0.6440	0.8161	0.7750	0.6415	0.8097
2128	1319	0.7907	0.6435	0.8165	0.7657	0.6417	0.8135
2129	1317	0.7865	0.6433	0.8170	0.7742	0.6371	0.8112
2130	1315	0.7822	0.6430	0.8174	0.7716	0.6394	0.8146
2131	1315	0.7779	0.6427	0.8176	0.7748	0.6342	0.8182
2132	1314	0.7732	0.6422	0.8180	0.7808	0.6355	0.8217
2133	1313	0.7681	0.6421	0.8191	0.7679	0.6378	0.8190
2134	1312	0.7631	0.6425	0.8203	0.7750	0.6391	0.8186
2135	1312	0.7595	0.6431	0.8221	0.7386	0.6400	0.8234
2136	1312	0.7562	0.6434	0.8234	0.7364	0.6447	0.8222
2137	1311	0.7536	0.6436	0.8247	0.7300	0.6504	0.8215
2138	1310	0.7513	0.6444	0.8263	0.7458	0.6470	0.8257
2139	1310	0.7494	0.6455	0.8275	0.7639	0.6502	0.8291
2140	1309	0.7478	0.6462	0.8287	0.7479	0.6499	0.8263
2141	1308	0.7464	0.6472	0.8300	0.7451	0.6476	0.8302
2142	1307	0.7446	0.6486	0.8313	0.7454	0.6456	0.8326
2143	1306	0.7428	0.6502	0.8329	0.7419	0.6530	0.8336
2144	1306	0.7407	0.6520	0.8344	0.7331	0.6483	0.8348
2145	1305	0.7386	0.6537	0.8357	0.7282	0.6500	0.8365
2146	1305	0.7365	0.6552	0.8372	0.7181	0.6525	0.8436
2147	1303	0.7343	0.6568	0.8391	0.7372	0.6534	0.8432
2148	1302	0.7336	0.6584	0.8411	0.7342	0.6460	0.8404
2149	1302	0.7324	0.6598	0.8430	0.7353	0.6493	0.8373
2150	1301	0.7314	0.6612	0.8451	0.7328	0.6492	0.8414
2151	1301	0.7302	0.6626	0.8469	0.7369	0.6538	0.8388
2152	1301	0.7287	0.6636	0.8486	0.7353	0.6590	0.8411
2153	1301	0.7278	0.6648	0.8501	0.7294	0.6676	0.8437
2154	1298	0.7271	0.6663	0.8513	0.7287	0.6720	0.8458
2155	1298	0.7262	0.6678	0.8521	0.7262	0.6801	0.8533
2156	1298	0.7255	0.6691	0.8530	0.7225	0.6780	0.8558
2157	1297	0.7250	0.6707	0.8540	0.7286	0.6787	0.8544
2158	1296	0.7246	0.6722	0.8549	0.7171	0.6736	0.8575
2159	1295	0.7247	0.6737	0.8555	0.7194	0.6798	0.8651
2160	1293	0.7239	0.6754	0.8560	0.7197	0.6816	0.8732
2161	1293	0.7233	0.6777	0.8564	0.7069	0.6792	0.8709
2162	1292	0.7227	0.6798	0.8569	0.7063	0.6850	0.8731
2163	1291	0.7224	0.6819	0.8571	0.7137	0.6807	0.8719
2164	1291	0.7218	0.6839	0.8572	0.7271	0.6766	0.8718
2165	1291	0.7216	0.6857	0.8571	0.7247	0.6801	0.8638
2166	1291	0.7219	0.6869	0.8571	0.7280	0.6833	0.8601
2167	1291	0.7215	0.6881	0.8570	0.7240	0.6845	0.8528
2168	1289	0.7213	0.6889	0.8564	0.7238	0.6860	0.8559
2169	1289	0.7210	0.6895	0.8556	0.7206	0.6869	0.8579
2170	1288	0.7192	0.6903	0.8548	0.7175	0.6894	0.8592
2171	1288	0.7180	0.6910	0.8539	0.7205	0.6900	0.8596
2172	1287	0.7164	0.6917	0.8528	0.7184	0.6943	0.8547
2173	1287	0.7152	0.6930	0.8516	0.7185	0.7031	0.8512
2174	1287	0.7143	0.6940	0.8509	0.7210	0.7018	0.8491
2175	1287	0.7134	0.6947	0.8505	0.7256	0.7022	0.8465
2176	1286	0.7114	0.6959	0.8505	0.7202	0.7049	0.8408
2177	1285	0.7086	0.6973	0.8508	0.7319	0.7035	0.8400
2178	1284	0.7058	0.6984	0.8517	0.7372	0.6976	0.8425
2179	1284	0.7029	0.6994	0.8531	0.7185	0.7017	0.8435
2180	1284	0.7003	0.7005	0.8551	0.7208	0.7008	0.8400
2181	1283	0.6977	0.7014	0.8570	0.7139	0.6918	0.8351
2182	1282	0.6948	0.7021	0.8589	0.6855	0.6990	0.8326
2183	1281	0.6919	0.7028	0.8610	0.6862	0.6919	0.8368
2184	1279	0.6888	0.7035	0.8631	0.6804	0.6971	0.8365
2185	1278	0.6852	0.7040	0.8654	0.6890	0.7125	0.8449
2186	1278	0.6817	0.7044	0.8681	0.6840	0.7044	0.8516
2187	1278	0.6776	0.7047	0.8713	0.6839	0.7029	0.8639
2188	1278	0.6733	0.7052	0.8746	0.6645	0.7119	0.8714
2189	1277	0.6691	0.7057	0.8786	0.6556	0.7108	0.8787
2190	1277	0.6643	0.7062	0.8826	0.6554	0.7071	0.8875
2191	1276	0.6593	0.7066	0.8862	0.6553	0.7098	0.8949
2192	1275	0.6547	0.7067	0.8897	0.6595	0.7121	0.9033
2193	1273	0.6497	0.7066	0.8930	0.6583	0.7065	0.9022
2194	1272	0.6450	0.7072	0.8963	0.6489	0.7053	0.9055
2195	1272	0.6412	0.7075	0.9001	0.6437	0.7077	0.9117
2196	1269	0.6379	0.7084	0.9035	0.6428	0.7075	0.9124
2197	1269	0.6343	0.7089	0.9072	0.6289	0.7057	0.9128
2198	1268	0.6301	0.7088	0.9106	0.6324	0.7139	0.9194
2199	1268	0.6265	0.7091	0.9138	0.6183	0.7093	0.9277
2200	1266	0.6229	0.7093	0.9164	0.6176	0.7154	0.9283
2201	1266	0.6199	0.7092	0.9185	0.6141	0.7153	0.9427
2202	1265	0.6167	0.7095	0.9203	0.6128	0.7166	0.9379
2203	1265	0.6134	0.7098	0.9217	0.6110	0.7074	0.9344
2204	1265	0.6098	0.7097	0.9228	0.6044	0.7037	0.9309
2205	1264	0.6061	0.7096	0.9239	0.5963	0.6995	0.9229
2206	1264	0.6024	0.7096	0.9249	0.5957	0.7059	0.9168
2207	1263	0.5994	0.7099	0.9262	0.5906	0.7073	0.9262
2208	1263	0.5967	0.7106	0.9275	0.6029	0.7140	0.9231
2209	1263	0.5939	0.7113	0.9288	0.5907	0.7112	0.9296
2210	1262	0.5918	0.7122	0.9304	0.5853	0.7080	0.9285
2211	1262	0.5894	0.7125	0.9320	0.5935	0.7119	0.9328
2212	1262	0.5877	0.7128	0.9335	0.5944	0.7087	0.9281
2213	1262	0.5860	0.7125	0.9350	0.5881	0.7101	0.9253
2214	1261	0.5843	0.7124	0.9366	0.5758	0.7172	0.9219
2215	1261	0.5821	0.7119	0.9384	0.5725	0.7146	0.9234
2216	1261	0.5801	0.7119	0.9406	0.5658	0.7086	0.9226
2217	1261	0.5784	0.7118	0.9430	0.5678	0.7086	0.9305
2218	1260	0.5772	0.7121	0.9455	0.5662	0.7065	0.9279
2219	1259	0.5760	0.7122	0.9484	0.5727	0.7126	0.9364
2220	1259	0.5753	0.7120	0.9509	0.5774	0.7251	0.9455
2221	1259	0.5743	0.7118	0.9536	0.5714	0.7262	0.9434
2222	1259	0.5735	0.7113	0.9559	0.5763	0.7285	0.9543
2223	1257	0.5728	0.7105	0.9578	0.5743	0.7212	0.9580
2224	1257	0.5724	0.7095	0.9590	0.5744	0.7149	0.9656
2225	1257	0.5720	0.7085	0.9601	0.5749	0.7102	0.9664
2226	1256	0.5719	0.7073	0.9609	0.5729	0.7126	0.9817
2227	1255	0.5726	0.7057	0.9618	0.5575	0.7036	0.9842
2228	1253	0.5738	0.7043	0.9625	0.5600	0.7070	0.9901
2229	1253	0.5758	0.7032	0.9633	0.5634	0.7021	0.9892
2230	1253	0.5772	0.7021	0.9635	0.5648	0.7066	0.9867
2231	1251	0.5790	0.7009	0.9639	0.5674	0.7077	0.9897
2232	1250	0.5806	0.6999	0.9639	0.5730	0.7029	0.9866
2233	1249	0.5821	0.6981	0.9636	0.5780	0.7093	0.9923
2234	1249	0.5843	0.6967	0.9634	0.5698	0.6976	0.9855
2235	1249	0.5865	0.6957	0.9625	0.5689	0.6877	0.9770
2236	1249	0.5889	0.6949	0.9615	0.5821	0.6880	0.9619
2237	1247	0.5911	0.6940	0.9602	0.5854	0.6824	0.9563
2238	1247	0.5935	0.6937	0.9588	0.5849	0.6810	0.9451
2239	1246	0.5965	0.6933	0.9566	0.5945	0.6776	0.9447
2240	1244	0.6003	0.6937	0.9543	0.6014	0.6794	0.9416
2241	1243	0.6044	0.6943	0.9517	0.6154	0.6805	0.9417
2242	1241	0.6085	0.6951	0.9491	0.6035	0.6804	0.9351
2243	1240	0.6128	0.6960	0.9468	0.6107	0.6786	0.9393
2244	1240	0.6170	0.6968	0.9444	0.6124	0.6862	0.9361
2245	1239	0.6210	0.6977	0.9419	0.6159	0.6815	0.9375
2246	1238	0.6248	0.6986	0.9391	0.6262	0.6908	0.9383
2247	1238	0.6290	0.7001	0.9360	0.6314	0.7017	0.9322
2248	1235	0.6332	0.7023	0.9332	0.6328	0.7012	0.9335
2249	1235	0.6369	0.7043	0.9307	0.6312	0.6948	0.9320
2250	1235	0.6411	0.7068	0.9287	0.6348	0.7003	0.9322
2251	1234	0.6454	0.7093	0.9271	0.6476	0.7046	0.9266
2252	1233	0.6495	0.7117	0.9257	0.6519	0.7120	0.9264
2253	1233	0.6533	0.7141	0.9246	0.6637	0.7216	0.9238
2254	1233	0.6566	0.7169	0.9236	0.6644	0.7242	0.9258
2255	1233	0.6603	0.7198	0.9228	0.6733	0.7282	0.9287
2256	1233	0.6641	0.7225	0.9219	0.6715	0.7270	0.9302
2257	1233	0.6679	0.7253	0.9208	0.6728	0.7261	0.9248
2258	1233	0.6717	0.7280	0.9194	0.6740	0.7310	0.9207
2259	1233	0.6751	0.7304	0.9185	0.6731	0.7360	0.9094
2260	1232	0.6781	0.7323	0.9176	0.6748	0.7423	0.9049
2261	1232	0.6810	0.7342	0.9165	0.6749	0.7379	0.9010
2262	1232	0.6840	0.7364	0.9151	0.6913	0.7448	0.9046
2263	1231	0.6867	0.7382	0.9136	0.6916	0.7436	0.9072
2264	1230	0.6890	0.7400	0.9120	0.6975	0.7374	0.9078
2265	1230	0.6912	0.7415	0.9102	0.6960	0.7406	0.9150
2266	1229	0.6932	0.7429	0.9086	0.6973	0.7503	0.9176
2267	1227	0.6952	0.7442	0.9073	0.6974	0.7519	0.9148
2268	1226	0.6965	0.7455	0.9057	0.7041	0.7458	0.9166
2269	1225	0.6978	0.7469	0.9039	0.7089	0.7577	0.9091
2270	1225	0.6987	0.7483	0.9023	0.7088	0.7485	0.9029
2271	1225	0.6994	0.7493	0.9008	0.7129	0.7496	0.9143
2272	1224	0.7002	0.7503	0.9001	0.7065	0.7493	0.9110
2273	1224	0.7007	0.7508	0.8996	0.7056	0.7484	0.9056
2274	1224	0.7011	0.7517	0.8994	0.7048	0.7500	0.8972
2275	1224	0.7006	0.7522	0.8990	0.7038	0.7468	0.8944
2276	1224	0.7004	0.7527	0.8989	0.7036	0.7499	0.8858
2277	1224	0.6999	0.7534	0.8986	0.7078	0.7496	0.8818
2278	1223	0.6994	0.7543	0.8981	0.7126	0.7549	0.8847
2279	1222	0.6981	0.7547	0.8973	0.7138	0.7572	0.8933
2280	1222	0.6969	0.7556	0.8969	0.7069	0.7607	0.8868
2281	1222	0.6950	0.7570	0.8962	0.7031	0.7624	0.8860
2282	1222	0.6929	0.7577	0.8964	0.6955	0.7608	0.8848
2283	1221	0.6911	0.7589	0.8965	0.6923	0.7549	0.8842
2284	1218	0.6890	0.7598	0.8960	0.6917	0.7614	0.8920
2285	1217	0.6868	0.7600	0.8963	0.6888	0.7547	0.8928
2286	1214	0.6846	0.7604	0.8964	0.6834	0.7613	0.8954
2287	1214	0.6825	0.7609	0.8967	0.6808	0.7571	0.8950
2288	1214	0.6803	0.7612	0.8970	0.6856	0.7566	0.9026
2289	1214	0.6777	0.7615	0.8974	0.6859	0.7543	0.9018
2290	1213	0.6750	0.7613	0.8983	0.6836	0.7627	0.9032
2291	1213	0.6716	0.7606	0.8991	0.6640	0.7601	0.8967
2292	1213	0.6687	0.7597	0.8997	0.6668	0.7746	0.9039
2293	1213	0.6656	0.7589	0.9010	0.6577	0.7819	0.9009
2294	1212	0.6629	0.7579	0.9027	0.6549	0.7735	0.9129
2295	1210	0.6603	0.7569	0.9044	0.6656	0.7800	0.9051
2296	1210	0.6573	0.7560	0.9061	0.6586	0.7709	0.9036
2297	1209	0.6544	0.7549	0.9078	0.6523	0.7564	0.9168
2298	1209	0.6520	0.7538	0.9095	0.6509	0.7568	0.9087
2299	1209	0.6501	0.7528	0.9112	0.6511	0.7639	0.9051
2300	1209	0.6474	0.7517	0.9130	0.6498	0.7535	0.9005
2301	1208	0.6451	0.7506	0.9145	0.6388	0.7561	0.8969
2302	1208	0.6422	0.7496	0.9163	0.6394	0.7460	0.9045
2303	1208	0.6395	0.7483	0.9177	0.6283	0.7379	0.9055
2304	1206	0.6377	0.7467	0.9193	0.6409	0.7345	0.9081
2305	1203	0.6355	0.7443	0.9206	0.6294	0.7396	0.9179
2306	1203	0.6335	0.7417	0.9216	0.6352	0.7379	0.9290
2307	1202	0.6311	0.7389	0.9227	0.6309	0.7347	0.9275
2308	1202	0.6280	0.7359	0.9243	0.6187	0.7346	0.9267
2309	1199	0.6249	0.7330	0.9254	0.6178	0.7329	0.9331
2310	1198	0.6221	0.7306	0.9263	0.6301	0.7280	0.9371
2311	1198	0.6193	0.7285	0.9275	0.6342	0.7349	0.9383
2312	1198	0.6165	0.7262	0.9290	0.6138	0.7298	0.9401
2313	1198	0.6138	0.7246	0.9306	0.6290	0.7301	0.9393
2314	1198	0.6119	0.7230	0.9323	0.6126	0.7280	0.9458
2315	1198	0.6096	0.7219	0.9340	0.6170	0.7313	0.9402
